        4436
  0.274800939115245292D-02  0.171763904952444701D-01  0.418061359183055004D+01 -0.498900251311583361D+03
  0.281749747995285260D-02  0.174657039566153971D-01  0.414652783055296759D+01 -0.482428118560718531D+03
  0.288874067090976166D-02  0.177599068804556066D-01  0.411273507911164860D+01 -0.466496998391851719D+03
  0.296178319025691998D-02  0.180590825879624675D-01  0.407923307313630268D+01 -0.451089146574732240D+03
  0.303667037338407842D-02  0.183633158488818241D-01  0.404601956973236376D+01 -0.436187400594301948D+03
  0.311344869238364737D-02  0.186726929078683476D-01  0.401309234732771980D+01 -0.421775160794703538D+03
  0.319216578426767495D-02  0.189873015113630229D-01  0.398044920552944381D+01 -0.407836371688338431D+03
  0.327287047987080302D-02  0.193072309350165172D-01  0.394808796500987569D+01 -0.394355504257430766D+03
  0.335561283345505888D-02  0.196325720116582760D-01  0.391600646734376312D+01 -0.381317538706603955D+03
  0.344044415303282249D-02  0.199634171598291506D-01  0.388420257489594256D+01 -0.368707947615496039D+03
  0.352741703142451244D-02  0.202998604128935833D-01  0.385267417068600526D+01 -0.356512679962634138D+03
  0.361658537806794746D-02  0.206419974487380038D-01  0.382141915825154577D+01 -0.344718145491556811D+03
  0.370800445159670056D-02  0.209899256200760248D-01  0.379043546151758726D+01 -0.333311199507821527D+03
  0.380173089320501659D-02  0.213437439853685178D-01  0.375972102467994596D+01 -0.322279128243266314D+03
  0.389782276081734186D-02  0.217035533403819973D-01  0.372927381208340236D+01 -0.311609634916636537D+03
  0.399633956408083045D-02  0.220694562503907926D-01  0.369909180807224880D+01 -0.301290825986737161D+03
  0.409734230019944204D-02  0.224415570830424037D-01  0.366917301688532849D+01 -0.291311197778186283D+03
  0.420089349062884986D-02  0.228199620419064046D-01  0.363951546253943548D+01 -0.281659623838160769D+03
  0.430705721865150791D-02  0.232047792007167610D-01  0.361011718870017351D+01 -0.272325342621699292D+03
  0.441589916785177245D-02  0.235961185383281868D-01  0.358097625855654922D+01 -0.263297945454680985D+03
  0.452748666151125273D-02  0.239940919744004860D-01  0.355209075470932145D+01 -0.254567364903750104D+03
  0.464188870294500368D-02  0.243988134058348398D-01  0.352345877906181659D+01 -0.246123863672160269D+03
  0.475917601679956646D-02  0.248103987439748062D-01  0.349507845269244566D+01 -0.237958023779318125D+03
  0.487942109133416343D-02  0.252289659525920980D-01  0.346694791574726757D+01 -0.230060736055868688D+03
  0.500269822170688189D-02  0.256546350866795926D-01  0.343906532732278514D+01 -0.222423190060325339D+03
  0.512908355428801348D-02  0.260875283320661996D-01  0.341142886535098233D+01 -0.215036864229397565D+03
  0.525865513202301155D-02  0.265277700458794279D-01  0.338403672649815856D+01 -0.207893516428837273D+03
  0.539149294086819705D-02  0.269754867978748390D-01  0.335688712604668460D+01 -0.200985174818498535D+03
  0.552767895732239785D-02  0.274308074126515256D-01  0.332997829778942611D+01 -0.194304128966900095D+03
  0.566729719707842906D-02  0.278938630127813746D-01  0.330330849391941239D+01 -0.187842921304995002D+03
  0.581043376481856378D-02  0.283647870628684247D-01  0.327687598491955967D+01 -0.181594338801811091D+03
  0.595717690517847624D-02  0.288437154145680004D-01  0.325067905946378310D+01 -0.175551404949939780D+03
  0.610761705490483250D-02  0.293307863525870023D-01  0.322471602430782411D+01 -0.169707372023443412D+03
  0.626184689623172138D-02  0.298261406416901811D-01  0.319898520418888310D+01 -0.164055713616496291D+03
  0.641996141150190814D-02  0.303299215747405149D-01  0.317348494170547379D+01 -0.158590117350148830D+03
  0.658205793905901771D-02  0.308422750217914356D-01  0.314821359723004424D+01 -0.153304477781275665D+03
  0.674823623043724775D-02  0.313633494802764562D-01  0.312316954881404918D+01 -0.148192889756188976D+03
  0.691859850887572257D-02  0.318932961263035109D-01  0.309835119205729193D+01 -0.143249641795677832D+03
  0.709324952918480994D-02  0.324322688670915932D-01  0.307375694003007416D+01 -0.138469209679463972D+03
  0.727229663899221692D-02  0.329804243945870865D-01  0.304938522316541505D+01 -0.133846250381096297D+03
  0.745584984139716425D-02  0.335379222402724386D-01  0.302523448915734461D+01 -0.129375596097458015D+03
  0.764402185906103669D-02  0.341049248312180059D-01  0.300130320286438756D+01 -0.125052248523132874D+03
  0.783692819976370900D-02  0.346815975473908980D-01  0.297758984620135170D+01 -0.120871373279632621D+03
  0.803468722345467186D-02  0.352681087802679746D-01  0.295409291804875007D+01 -0.116828294532588131D+03
  0.823742021082876814D-02  0.358646299927784726D-01  0.293081093414813143D+01 -0.112918489818070924D+03
  0.844525143345668979D-02  0.364713357806147886D-01  0.290774242700251762D+01 -0.109137584987776535D+03
  0.865830822550039611D-02  0.370884039349446137D-01  0.288488594578261859D+01 -0.105481349360033391D+03
  0.887672105704450688D-02  0.377160155065663083D-01  0.286224005622176580D+01 -0.101945691039993562D+03
  0.910062360907449609D-02  0.383543548715353580D-01  0.283980334051165917D+01 -0.985266523216198209D+02
  0.933015285013324112D-02  0.390036097983104540D-01  0.281757439721801806D+01 -0.952204053130982402D+02
  0.956544911468758946D-02  0.396639715164583267D-01  0.279555184116470157D+01 -0.920232477071456287D+02
  0.980665618323676470D-02  0.403356347869441509D-01  0.277373430333685445D+01 -0.889315986063625132D+02
  0.100539213641951744D-01  0.410187979740725753D-01  0.275212043079092794D+01 -0.859419945887365486D+02
  0.103073955775817502D-01  0.417136631191023302D-01  0.273070888653473975D+01 -0.830510858572194763D+02
  0.105672334405488202D-01  0.424204360155841509D-01  0.270949834943585000D+01 -0.802556324736692375D+02
  0.108335933547833527D-01  0.431393262864758348D-01  0.268848751412049713D+01 -0.775525007964417483D+02
  0.111066375958135954D-01  0.438705474630673234D-01  0.266767509086032106D+01 -0.749386599964981031D+02
  0.113865324042546293D-01  0.446143170657711252D-01  0.264705980546847375D+01 -0.724111786557095911D+02
  0.116734480790259745D-01  0.453708566868236407D-01  0.262664039920101544D+01 -0.699672215222909131D+02
  0.119675590725749608D-01  0.461403920749537816D-01  0.260641562864277887D+01 -0.676040463838444055D+02
  0.122690440881394885D-01  0.469231532220556052D-01  0.258638426559104584D+01 -0.653190009845946520D+02
  0.125780861790835679D-01  0.477193744519299398D-01  0.256654509695735111D+01 -0.631095200806593084D+02
  0.128948728503397048D-01  0.485292945111472640D-01  0.254689692464515449D+01 -0.609731226135153719D+02
  0.132195961619912816D-01  0.493531566620738008D-01  0.252743856543205592D+01 -0.589074089173574365D+02
  0.135524528350289050D-01  0.501912087781324623D-01  0.250816885086403474D+01 -0.569100580635564626D+02
  0.138936443593139745D-01  0.510437034413489463D-01  0.248908662712510642D+01 -0.549788252976591139D+02
  0.142433771037826541D-01  0.519108980422323535D-01  0.247019075491480278D+01 -0.531115395155954388D+02
  0.146018624289236468D-01  0.527930548820650519D-01  0.245148010933054605D+01 -0.513061008598857171D+02
  0.149693168015623129D-01  0.536904412776516085D-01  0.243295357973233006D+01 -0.495604783958867969D+02
  0.153459619119837940D-01  0.546033296685880729D-01  0.241461006961068492D+01 -0.478727078346865085D+02
  0.157320247934274147D-01  0.555319977271189202D-01  0.239644849645777303D+01 -0.462408893520084163D+02
  0.161277379439837762D-01  0.564767284706447076D-01  0.237846779162600441D+01 -0.446631854876865901D+02
